freshBlood,hotStreak,inactive,leaguePoints,losses,rank,summonerName,tier,veteran,wins
False,False,False,0,193,IV,is this taken,IRON,True,78
False,False,False,36,69,IV,Niloc Jin,IRON,True,50
False,False,False,85,15,IV,bodyshot,IRON,False,3
False,False,False,95,7,IV,SquishyGhost,IRON,False,3
False,False,False,90,159,IV,Chase to DIE,IRON,True,69
False,False,False,70,8,IV,LadyYunie,IRON,False,3
False,False,False,60,27,IV,MUNICOS,IRON,False,12
False,False,False,75,16,IV,Bump1,IRON,False,6
False,False,False,0,175,IV,Edstr0m11,IRON,True,68
False,False,False,0,9,IV,gbrenik,IRON,False,0
False,False,False,86,6,IV,Khankore,IRON,False,2
False,False,False,68,6,IV,millerlite86,IRON,False,2
False,False,False,78,10,IV,RiftKitty Nyx,IRON,False,2
False,False,False,49,229,IV,Toxic Brent,IRON,True,141
False,False,False,50,24,IV,PUCK73,IRON,False,20
False,False,False,37,16,IV,icecold11786,IRON,False,5
False,False,False,30,43,IV,Motits,IRON,False,22
False,False,False,16,30,IV,intelleganve,IRON,False,16
False,False,False,53,43,IV,spack,IRON,False,32
False,False,False,57,14,IV,iSnatchBitches,IRON,False,2
False,False,False,0,91,IV,greenhead44,IRON,True,51
False,False,False,72,44,IV,Mateo Fuego,IRON,False,19
False,False,False,70,9,IV,Malpositioning,IRON,False,2
False,False,False,27,16,IV,Aadek,IRON,False,2
False,False,False,0,46,IV,KADAMA,IRON,False,10
False,False,False,0,11,IV,DasBirney,IRON,False,0
False,False,False,70,7,IV,InducedPsychosis,IRON,False,1
False,False,False,89,10,IV,ZeeKiller,IRON,False,2
False,False,False,94,7,IV,Groedius,IRON,False,3
False,False,False,67,7,IV,Benyamien,IRON,False,1
False,False,False,61,13,IV,Reaper grim,IRON,False,2
False,False,False,27,193,IV,Bikini Funny,IRON,True,152
False,False,False,100,9,IV,koz1974,IRON,False,5
False,False,False,45,178,IV,ML1,IRON,True,116
False,False,False,98,9,IV,ShadowEli,IRON,False,2
False,False,False,74,80,IV,PsuedoDiety,IRON,False,18
False,False,False,6,134,IV,KINGSLAYER19,IRON,True,71
False,False,False,46,126,IV,paule383,IRON,True,85
False,False,False,75,69,IV,COCOCAIN,IRON,True,58
False,False,False,91,12,IV,710Space Invader,IRON,False,3
False,False,False,35,9,IV,thesunlightman,IRON,False,1
False,False,False,30,41,IV,FiddlesticksPro,IRON,False,23
False,False,False,100,11,IV,UntamedXFury,IRON,False,4
False,False,False,70,7,IV,I Miranda Kerr I,IRON,False,1
False,False,False,19,10,IV,Jalleyfish,IRON,False,2
False,False,False,61,8,IV,RankinDeath,IRON,False,1
False,False,False,70,7,IV,DrakothX,IRON,False,1
False,False,False,83,65,IV,Kawi232,IRON,True,46
False,False,False,81,11,IV,MariusTook,IRON,False,2
False,False,False,55,11,IV,HitomiUri,IRON,False,6
False,False,False,72,13,IV,deucetin,IRON,False,2
False,False,False,0,83,IV,DarrowAndromedus,IRON,True,66
False,False,False,37,101,IV,Jarmageddon,IRON,True,41
False,False,False,71,62,IV,Wolfhousen,IRON,True,40
False,False,False,34,41,IV,RexMex,IRON,False,31
False,False,False,40,36,IV,SrA Ortsac,IRON,False,21
False,False,False,100,27,IV,Master0fTwilight,IRON,False,3
False,False,False,78,11,IV,LocoJames,IRON,False,6
False,False,False,99,8,IV,oman9807,IRON,False,2
False,False,False,70,8,IV,Kenneth 87,IRON,False,1
False,False,False,87,34,IV,juicyjoos,IRON,False,27
False,False,False,70,7,IV,aBrownMan,IRON,False,1
False,False,False,0,14,IV,xFujiApples,IRON,False,4
False,False,False,22,52,IV,bigpimpin003,IRON,False,2
False,False,False,0,10,IV,Laughrica,IRON,False,0
False,False,False,5,171,IV,Ghandi Z,IRON,True,120
False,False,False,95,75,IV,Gatekeep,IRON,True,57
False,False,False,28,176,IV,ELMEXICANCHILE,IRON,True,141
False,False,False,0,9,IV,Bararo,IRON,False,0
False,False,False,44,35,IV,MarkusDavidicas,IRON,False,26
False,False,False,46,12,IV,XxDanNyLxX,IRON,False,3
False,False,False,19,177,IV,lordgraybane,IRON,True,114
False,False,False,100,107,IV,JE SWEE IDOT,IRON,True,80
False,False,False,61,8,IV,Nocturnal Greed,IRON,False,1
False,False,False,75,39,IV,THEDISINTEGROTOR,IRON,False,19
False,False,False,82,16,IV,Wofrick,IRON,False,4
False,False,False,70,7,IV,Magani,IRON,False,1
False,False,False,67,7,IV,Ping is 420 ms,IRON,False,1
False,False,False,0,42,IV,69stonedstud420x,IRON,False,0
False,False,False,100,13,IV,Neo Wiggin,IRON,False,11
True,False,False,63,8,IV,Tolquin,IRON,False,1
False,False,False,80,16,IV,Dieametrik,IRON,False,8
False,False,False,50,21,IV,Valkery Draconis,IRON,False,16
False,False,False,58,9,IV,BloodDisciple,IRON,False,1
False,False,False,98,35,IV,LostMyMind,IRON,False,20
False,False,False,54,44,IV,BAKEee,IRON,False,29
False,False,False,84,8,IV,Vekst,IRON,False,2
False,False,False,0,35,IV,Wisemight,IRON,False,22
False,True,False,84,7,IV,Teemo Mayne,IRON,False,5
False,False,False,27,24,IV,2 Fast 2 Ferrous,IRON,False,8
False,False,False,45,9,IV,KXNG Crooked,IRON,False,1
False,False,False,0,8,IV,LeonMagnus5,IRON,False,0
False,False,False,70,9,IV,xSlowTurtleX,IRON,False,3
False,False,False,83,16,IV,battalion4289,IRON,False,9
False,False,False,84,21,IV,Sweet Okole,IRON,False,8
False,False,False,50,51,IV,Ultimate Taliban,IRON,False,30
False,False,False,0,47,IV,woodstock77,IRON,False,2
False,False,False,70,7,IV,JChem,IRON,False,1
False,False,False,68,55,IV,Penalizing,IRON,False,39
False,False,False,80,12,IV,Airihaw,IRON,False,3
False,False,False,61,7,IV,pie454,IRON,False,1
False,False,False,64,104,IV,boktar,IRON,True,83
False,False,False,90,8,IV,Slaya Umuya,IRON,False,3
False,False,False,77,8,IV,FamousMonster21,IRON,False,2
False,False,False,64,14,IV,Logout at ode,IRON,False,9
False,False,False,13,85,IV,BIGSABE,IRON,True,57
False,False,False,63,24,IV,CrahnK,IRON,False,6
False,False,False,0,66,IV,karmaco,IRON,False,31
False,False,False,64,8,IV,SlashNslice,IRON,False,1
False,False,False,79,8,IV,BattletoaderJR,IRON,False,2
False,False,False,34,14,IV,DARKONE88,IRON,False,5
False,False,False,96,8,IV,Slanmaughter,IRON,False,2
False,False,False,44,28,IV,ZJSpaMM,IRON,False,17
False,False,False,0,20,IV,Ðarkdemise,IRON,False,2
False,False,False,66,7,IV,Nalurate,IRON,False,1
False,False,False,46,41,IV,youkn0wwh0,IRON,False,18
False,False,False,94,22,IV,Mersades,IRON,False,11
False,False,False,90,9,IV,Kothair,IRON,False,2
False,False,False,69,44,IV,SPEEDING 4 IRON,IRON,False,16
False,False,False,59,12,IV,You Are BBQ,IRON,False,5
False,False,False,17,12,IV,Alavran,IRON,False,1
False,False,False,0,27,IV,kimchissibal,IRON,False,1
False,False,False,35,9,IV,FOOLISHBUM,IRON,False,1
False,False,False,58,13,IV,Colonel Hannibal,IRON,False,2
False,False,False,71,56,IV,bedwetter247,IRON,False,23
False,False,False,93,9,IV,GuardianHM28,IRON,False,2
False,False,False,33,203,IV,Loli Kitten,IRON,True,51
False,False,False,63,17,IV,Ice Cream Sunde,IRON,False,4
False,False,False,70,7,IV,thomascashino,IRON,False,1
False,False,False,75,10,IV,Misterkorean,IRON,False,5
False,False,False,83,78,IV,idadar,IRON,True,64
False,False,False,22,108,IV,pineapplewarrior,IRON,True,81
False,False,False,74,161,IV,GhostCadillac,IRON,True,141
False,False,False,64,8,IV,vidaholic,IRON,False,1
False,False,False,70,7,IV,NBzo,IRON,False,1
False,False,False,79,7,IV,Sea of Japan,IRON,False,3
False,False,False,70,7,IV,3jwa,IRON,False,1
False,False,False,83,8,IV,Tsistu,IRON,False,2
False,False,False,100,17,IV,Driedfruits,IRON,False,8
False,False,False,73,41,IV,Send Feet,IRON,False,16
False,False,False,90,8,IV,getch22,IRON,False,2
False,False,False,51,60,IV,Rokoe92,IRON,False,24
False,False,False,83,7,IV,IceFrezz,IRON,False,3
False,False,False,0,14,I,Luosù,BRONZE,False,8
False,False,False,34,4,I,Sinon21SAO,BRONZE,False,4
False,False,False,58,9,I,Karoshio,BRONZE,False,7
False,False,False,0,6,I,Eraxx,BRONZE,False,9
False,False,False,17,17,I,tiddyistiddy,BRONZE,False,9
False,False,False,0,16,I,AccntWhenImDrnk,BRONZE,False,13
False,False,False,20,42,I,WizzleBear,BRONZE,False,37
False,False,False,63,51,I,HelpMe IamNoob,BRONZE,False,49
False,False,False,0,7,I,coolcattiger,BRONZE,False,5
False,False,False,68,150,I,BGWolff,BRONZE,True,125
False,False,False,72,270,I,SHIKI1709,BRONZE,True,261
False,False,False,100,11,I,LavaSquiid,BRONZE,False,21
False,False,False,100,16,I,SoloTeemoOnlyPls,BRONZE,False,19
False,False,False,39,90,I,popcorn2727,BRONZE,True,69
False,False,False,52,23,I,du5hwua,BRONZE,False,21
False,False,False,18,132,I,Dooms4Day,BRONZE,True,107
False,False,False,19,10,I,repíV,BRONZE,False,6
False,False,False,26,6,I,Stock Stang,BRONZE,False,7
False,False,False,0,16,I,im rly bored,BRONZE,False,11
False,False,False,77,14,I,MaoMaoDuck,BRONZE,False,9
False,False,False,54,20,I,Xelyia,BRONZE,False,12
False,False,False,60,20,I,DarkWolfDragon6,BRONZE,False,13
False,False,False,0,12,I,DidItMyWay,BRONZE,False,12
False,False,False,0,127,I,DXYF,BRONZE,True,109
False,False,False,50,14,I,deeznutsfuf,BRONZE,False,8
False,False,False,0,7,I,Thiccucboi69,BRONZE,False,5
False,False,False,74,40,I,Ghandiren,BRONZE,False,36
False,True,False,89,37,I,spaceb6,BRONZE,False,39
False,False,False,25,28,I,dabontheyeeters,BRONZE,False,16
False,False,False,100,19,I,biboyo,BRONZE,False,15
False,False,False,0,26,I,Dekker959,BRONZE,False,13
False,False,False,59,18,I,cawsi,BRONZE,False,13
False,False,False,0,13,I,FutaPrincess,BRONZE,False,10
False,False,False,80,29,I,NastroHD,BRONZE,False,24
False,False,False,43,3,I,Aaron Bill,BRONZE,False,7
False,False,False,0,33,I,nawfsideboy,BRONZE,False,21
False,True,False,0,19,I,Gøn Zøldyck,BRONZE,False,15
False,False,False,0,78,I,LongDongler,BRONZE,False,69
False,False,False,4,55,I,Botum Lane Only,BRONZE,False,49
False,False,False,34,8,I,RidingLawnmowerr,BRONZE,False,8
False,False,False,60,17,I,heyjes,BRONZE,False,18
False,False,False,0,81,I,xavierthegoat,BRONZE,True,58
False,False,False,0,21,I,Enderburst,BRONZE,False,9
False,False,False,68,13,I,gillwordon,BRONZE,False,11
False,False,False,18,146,I,GYS Mellody,BRONZE,True,131
False,False,False,0,16,I,CheerzMates  ,BRONZE,False,15
False,False,False,43,14,I,REALTlMSHADY,BRONZE,False,8
False,False,False,3,174,I,Kingdom G7,BRONZE,True,163
False,False,False,40,284,I,Gingorbroth,BRONZE,True,277
False,False,False,0,9,I,1trent,BRONZE,False,4
False,True,False,73,59,I,LoudAngryBoy,BRONZE,False,50
False,True,False,32,16,I,Ediblebleach,BRONZE,False,16
False,False,False,25,30,I,Renner01,BRONZE,False,21
False,False,False,66,10,I,Hi im Optimist,BRONZE,False,10
False,False,False,21,23,I,thiev3ss,BRONZE,False,20
False,False,False,0,7,I,gunieapigmike,BRONZE,False,4
False,False,False,30,9,I,Deducation,BRONZE,False,12
False,False,False,90,21,I,5th acc im toxic,BRONZE,False,20
False,False,False,51,11,I,McL0v1nn,BRONZE,False,10
False,False,False,0,10,I,DistrictChamps,BRONZE,False,4
False,False,False,20,7,I,yoonsiri,BRONZE,False,5
False,False,False,60,19,I,GETOUTTAMYREAR,BRONZE,False,16
False,False,False,36,24,I,Zontafer2,BRONZE,False,14
False,False,False,100,54,I,o0Ciel0o,BRONZE,True,53
False,True,False,0,100,I,Badracks,BRONZE,True,87
False,False,False,0,4,I,Ąisiteru,BRONZE,False,8
False,False,False,79,13,I,Záela,BRONZE,False,11
False,False,False,45,8,I,EdgaryG,BRONZE,False,8
False,False,False,43,21,I,trybeforeyoubuy,BRONZE,False,13
False,False,False,0,8,I,tonylwh,BRONZE,False,7
False,False,False,36,23,I,The ageof16 uzi,BRONZE,False,18
False,False,False,100,33,I,jungnam2,BRONZE,False,22
False,False,False,80,7,I,UZzZiii,BRONZE,False,13
False,False,False,0,7,I,Aleccio,BRONZE,False,4
False,False,False,3,72,I,tCeee,BRONZE,True,54
False,False,False,2,8,I,c1de,BRONZE,False,4
False,False,False,34,4,I,BogoSort94,BRONZE,False,4
False,False,False,33,36,I,Torture Method,BRONZE,False,23
False,False,False,0,20,I,xEcstacy,BRONZE,False,11
False,False,False,49,8,I,KloseX,BRONZE,False,9
False,False,False,79,5,I,BladeCV19,BRONZE,False,8
False,False,False,42,16,I,4mbl,BRONZE,False,9
False,False,False,54,8,I,Msft Word,BRONZE,False,6
False,False,False,72,12,I,ElioTheRecluse,BRONZE,False,10
False,False,False,11,14,I,9inchdingdong,BRONZE,False,6
False,True,False,63,2,I,Kotoamatsúkami,BRONZE,False,7
False,False,False,2,26,I,FreshlyDelicious,BRONZE,False,23
False,False,False,100,18,I,Hwcstyle,BRONZE,False,20
False,False,False,32,22,I,IAmPhat25,BRONZE,False,14
False,False,False,34,29,I,mikemillan,BRONZE,False,21
False,False,False,100,16,I,HeavC,BRONZE,False,19
False,False,False,23,14,I,Bellie Bop,BRONZE,False,17
False,False,False,26,29,I,onlyforloltg,BRONZE,False,18
False,True,False,0,9,I,Fargo071,BRONZE,False,14
False,False,False,9,5,I,Mikeelele,BRONZE,False,6
False,False,False,0,8,I,NoodIesensation,BRONZE,False,4
False,False,False,27,8,I,aStanley,BRONZE,False,7
False,True,False,0,7,I,LuvEP23,BRONZE,False,15
False,False,False,61,18,I,Powder God,BRONZE,False,19
False,False,False,0,213,I,astreauxx,BRONZE,True,190
False,False,False,26,15,I,FLOH FINEST,BRONZE,False,8
False,False,False,18,16,I,coolerunit,BRONZE,False,12
False,False,False,20,58,I,xmarin20,BRONZE,False,48
False,False,False,22,34,I,Bellaconic,BRONZE,False,26
False,False,False,71,40,I,HomeworkNvrDone,BRONZE,False,31
False,False,False,41,9,I,syareun,BRONZE,False,9
False,False,False,0,34,I,Zeraxi,BRONZE,False,22
False,False,False,56,14,I,ZenMastaKiddo13,BRONZE,False,9
False,False,False,39,53,I,ClearlyHated,BRONZE,True,51
False,True,False,100,78,I,GuppyXD,BRONZE,True,71
False,False,False,8,27,I,XxRuinedKingxX,BRONZE,False,16
False,False,False,41,130,I,l8tr B1tch,BRONZE,True,129
False,False,False,35,21,I,viet nam mobile ,BRONZE,False,11
False,False,False,6,46,I,DreadLogic,BRONZE,False,36
False,False,False,50,7,I,ZAZAHUITT,BRONZE,False,11
False,False,False,4,12,I,PlatyPuss09,BRONZE,False,10
False,False,False,17,18,I,mattcube64,BRONZE,False,18
False,False,False,76,4,I,ExBeyblade,BRONZE,False,5
False,True,False,24,64,I,Naruexo,BRONZE,False,60
False,True,False,0,65,I,Dustyn1bba,BRONZE,True,48
False,False,False,76,20,I,sealeo,BRONZE,False,17
False,False,False,60,17,I,EternalCosmos00,BRONZE,False,10
False,False,False,90,31,I,im réformed,BRONZE,False,28
False,False,False,100,7,I,BiliHaser,BRONZE,False,7
False,False,False,36,17,I,jetailletameuf,BRONZE,False,9
False,False,False,100,19,I,Yarrick Evil Eye,BRONZE,False,13
False,False,False,36,56,I,FallopianNube33,BRONZE,False,41
False,False,False,35,8,I,Ferroptosis,BRONZE,False,9
False,False,False,0,5,I,Unh1ng3d P4r4d0x,BRONZE,False,4
False,False,False,0,4,I,Smufy Sama,BRONZE,False,6
False,False,False,52,34,I,Illrunitdown,BRONZE,False,21
False,False,False,59,24,I,ArmerMorrox,BRONZE,False,34
False,False,False,3,35,I,Your Dads BF,BRONZE,False,27
False,False,False,0,8,I,ChromeGnome,BRONZE,False,7
False,False,False,77,24,I,Papa Vlad ,BRONZE,False,16
False,False,False,3,48,I,Bdiesel09,BRONZE,False,37
False,False,False,0,4,I,0100111001001000,BRONZE,False,6
False,False,False,25,36,I,TDaviis,BRONZE,False,28
False,False,False,67,23,I,L00NAR,BRONZE,False,15
True,False,False,0,6,I,XCherryBombX,BRONZE,False,4
False,True,False,100,13,I,xAbject,BRONZE,False,11
False,False,False,100,25,I,Opioides,BRONZE,False,27
False,False,False,64,2,I,ijustwannasup,BRONZE,False,10
False,False,False,36,204,I,PoonCrusade,BRONZE,True,195
False,False,False,22,6,I,Ariescho,BRONZE,False,2
False,False,False,25,49,I,baozoubaipipig,BRONZE,False,49
False,False,False,74,10,I,kuboftw,BRONZE,False,9
False,False,False,67,41,I,PlayerKX,BRONZE,False,34
False,True,False,72,4,I,eason11111,BRONZE,False,9
False,False,False,90,14,I,Oskapurt,BRONZE,False,15
False,False,False,0,150,I,Kevin Rpman,BRONZE,True,139
False,False,False,90,21,I,RoundTheory,BRONZE,False,16
False,False,False,0,18,I,Xxluo,BRONZE,False,11
False,False,False,37,56,I, DerpFresh,BRONZE,False,42
False,False,False,100,25,I,thaeli,BRONZE,False,24
False,False,False,22,10,I,MAMAMOO4,BRONZE,False,7
False,False,False,41,433,I,Kelsier60,BRONZE,True,411
False,False,False,54,15,I,An Honorable Lad,BRONZE,False,20
False,False,False,52,9,I,dankeater,BRONZE,False,9
False,False,False,21,7,I,GodMaruSun,BRONZE,False,8
False,False,False,82,3,I,Hudsap,BRONZE,False,5
False,False,False,11,43,I,Your Soy Girl,BRONZE,False,36
False,False,False,3,55,I,ZZombzie,BRONZE,False,43
False,False,False,0,15,I,Blonde Carrot,BRONZE,False,10
False,False,False,0,10,I,Kawakill,BRONZE,False,5
False,False,False,0,62,I,JungleShrooms,BRONZE,True,60
False,False,False,22,23,I,PilateAmu,BRONZE,False,14
False,False,False,41,66,I,CryoStarVEVO,BRONZE,False,44
False,False,False,0,12,I,cdvv14,BRONZE,False,5
False,False,False,11,19,I,FearOfCrit,BRONZE,False,13
False,False,False,0,41,I,Darguun Zur,BRONZE,False,29
False,False,False,53,11,I,Shajipappan69,BRONZE,False,7
False,False,False,57,7,I,4ngrycarebear,BRONZE,False,8
False,False,False,22,34,I,BornToCarryYou,BRONZE,False,24
False,False,False,0,15,I,TYT Baba,BRONZE,False,7
False,False,False,100,32,I,Desired Kill,BRONZE,False,34
False,False,False,72,39,I,Losharas,BRONZE,False,32
False,False,False,41,29,I,CookiesandCrumbs,BRONZE,False,34
False,False,False,55,52,I,Mondzerstörer,BRONZE,False,44
True,False,False,0,8,I,LouieVuitton47,BRONZE,False,8
False,False,False,83,19,I,URTOOSKINNY,BRONZE,False,16
False,False,False,43,11,I,Redpundazzz,BRONZE,False,9
False,False,False,52,7,I,WRG JF EF,BRONZE,False,8
False,False,False,59,8,I,ƒingerƒire,BRONZE,False,10
False,False,False,71,25,I,Czaos,BRONZE,False,26
False,False,False,22,4,I,NigNul Asian,BRONZE,False,6
False,False,False,68,3,I,Røse Red,BRONZE,False,5
False,False,False,81,14,I,primecamper,BRONZE,False,12
False,False,False,47,18,I,BakaSushi,BRONZE,False,13
False,False,False,0,191,I,ItsBea,BRONZE,True,163
False,False,False,0,19,I,UbiquitousDæmon,BRONZE,False,12
False,False,False,8,56,I,IamEmptyInside,BRONZE,False,38
False,False,False,22,25,I,D3a7HN073,BRONZE,False,16
False,False,False,53,4,I,CH94,BRONZE,False,9
False,True,False,20,63,I,NepNeppp,BRONZE,False,54
False,False,False,34,4,I,CynicsVsDreamer,BRONZE,False,4
False,True,False,69,14,I,ethicalAngel,BRONZE,False,9
False,False,False,0,7,I,not toxic sínged,BRONZE,False,11
False,False,False,24,52,I,NubNub6969696969,BRONZE,False,46
False,False,False,54,19,I,Hookhandsam,BRONZE,False,11
False,False,False,71,18,I,DiggleDank69420,BRONZE,False,24
False,False,False,50,18,I,LiHingMuii,BRONZE,False,11
False,False,False,20,110,I,djling,BRONZE,True,98
False,True,False,0,97,I,httpspencerrr,BRONZE,True,86
False,False,False,0,44,I,lemon67,BRONZE,False,33
False,True,False,78,31,II,R0ses R Red,SILVER,False,39
False,False,False,56,27,II,Dxvers,SILVER,False,35
False,False,False,50,16,II,iceklays,SILVER,False,19
False,False,False,35,88,II,Walrus672,SILVER,True,98
False,False,False,0,53,II,Ecrypto911,SILVER,False,51
False,True,False,100,210,II,Hobit102,SILVER,True,210
False,False,False,0,78,II,GOAT CARRY,SILVER,False,83
False,True,False,0,5,II,Black Placidus,SILVER,False,9
False,False,False,36,196,II,dexter0429,SILVER,True,194
False,False,False,52,66,II,Frijax,SILVER,False,68
False,False,False,0,12,II,Joblęss,SILVER,False,14
False,False,False,45,58,II,Chipj11,SILVER,False,57
False,False,False,0,46,II,Wazles,SILVER,False,48
False,False,False,48,145,II,spac3b01,SILVER,True,150
False,False,False,75,111,II,DrKiIIedbyDeath,SILVER,True,129
False,False,False,56,215,II,xBatguyx,SILVER,True,215
False,True,False,20,42,II,itmeJack,SILVER,False,47
False,False,False,54,123,II,Eater 0f Worlds,SILVER,True,119
False,True,False,0,31,II,HonyChan,SILVER,False,33
False,False,False,71,15,II,MiDaMao,SILVER,False,17
False,False,False,20,64,II,KeyboardMasher69,SILVER,True,80
False,False,False,38,183,II,Eazy97,SILVER,True,206
False,False,False,36,18,II,ItsRoki,SILVER,False,23
False,False,False,54,304,II,CLG TEEMO MP,SILVER,True,302
False,True,False,81,102,II,Armada77,SILVER,True,103
False,False,False,18,58,II,ChickenSoup306,SILVER,False,81
False,False,False,9,23,II,Giriboy18,SILVER,False,24
False,False,False,33,29,II,Brianus,SILVER,False,34
False,True,False,100,72,II,MAO NAN BEI,SILVER,True,76
False,False,False,0,24,II,zxcvjt,SILVER,False,38
False,False,False,60,44,II,Lilith03ntropy,SILVER,False,60
False,False,False,13,308,II,LolPoko7,SILVER,True,300
False,False,False,0,88,II,Dont Hug My Wife,SILVER,True,83
False,False,False,0,83,II,Flashretriever,SILVER,True,83
False,False,False,100,31,II,HUSTKAI,SILVER,False,33
False,False,False,52,12,II,Pneumonoule,SILVER,False,19
False,False,False,0,37,II,RêformedBTW,SILVER,False,34
False,False,False,56,31,II,Raphtalîa,SILVER,False,31
False,False,False,0,49,II,komododrag0,SILVER,False,53
False,True,False,0,6,II,RemiAmi69,SILVER,False,13
False,False,False,9,65,II,YELLOWSKINFL0W,SILVER,True,67
False,False,False,0,22,II,Chickens Attack,SILVER,False,20
True,True,False,100,14,II,Naeggerz,SILVER,False,19
False,False,False,0,10,II,rorkxdms,SILVER,False,13
False,False,False,23,81,II,MAGlenn,SILVER,True,78
True,False,False,89,15,II,JRC2,SILVER,False,18
False,False,False,33,100,II,Thatoneasiankid4,SILVER,False,106
False,False,False,64,42,II,I Vitali I,SILVER,False,47
False,False,False,50,57,II,Juliuss,SILVER,True,61
False,False,False,66,296,II,Horde,SILVER,True,295
False,False,False,5,29,II,microwavvve,SILVER,False,51
False,False,False,0,13,II,Actorbineeee,SILVER,False,15
False,False,False,33,4,II,Hé wo zhàndòu,SILVER,False,4
False,False,False,82,246,II,RaiotAreCucks,SILVER,True,229
False,False,False,17,64,II,Fat Titz,SILVER,True,55
False,False,False,0,20,II, lEmmal,SILVER,False,23
False,False,False,77,35,II,JBEMPIRE,SILVER,False,34
False,False,False,0,40,II,HaThuy2410,SILVER,False,31
False,False,False,17,6,II,Eye of Ouzzles 2,SILVER,False,14
False,False,False,20,65,II,22q11,SILVER,True,69
False,False,False,40,30,II,Decemben,SILVER,False,16
False,True,False,0,55,II,splash9perish,SILVER,False,58
False,False,False,18,45,II,PlasmaRider1,SILVER,False,46
False,False,False,78,46,II,Fior,SILVER,False,50
False,False,False,7,17,II,Asuramashi,SILVER,False,18
False,True,False,54,148,II,MrAggin,SILVER,True,154
False,False,False,0,66,II,Gobber12,SILVER,False,62
False,False,False,75,167,II,Mobb1,SILVER,True,156
False,False,False,4,16,II,Noh1,SILVER,False,15
False,False,False,29,15,II,McWeeWee,SILVER,False,19
False,False,False,73,91,II,Dearfreedom7,SILVER,True,89
False,False,False,65,118,II,VictorbNr,SILVER,True,147
